age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
53,Self-emp-not-inc,297796,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,175130,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
22,Private,254351,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K.
23,Private,180837,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K
34,Private,82623,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
23,Private,117767,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
21,Private,305423,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K.
42,Private,89413,12th,8,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
24,Private,181557,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K.
64,Private,59829,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,France,<=50K
18,Private,155503,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K.
24,Private,137591,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,10,Greece,<=50K
42,Private,204729,Assoc-voc,11,Separated,Sales,Unmarried,Black,Female,0,0,25,United-States,<=50K.
21,Private,276709,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,<=50K
36,Private,132879,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45,United-States,<=50K
47,Self-emp-not-inc,321851,Assoc-voc,11,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K.
30,Self-emp-not-inc,196342,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K
18,Private,270544,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K
63,Private,195540,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,Black,Male,0,1408,40,United-States,<=50K.
51,Private,233149,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
49,Private,84298,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,>50K
55,Local-gov,88856,7th-8th,4,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
24,Private,176580,5th-6th,3,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,40,Mexico,<=50K
30,Private,194901,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,101562,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K.
33,Private,104509,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
38,Self-emp-not-inc,166497,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K.
34,Private,253616,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,>50K.
21,Private,219137,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,25,United-States,<=50K
38,Private,111499,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,United-States,>50K
63,Private,108097,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,10566,0,45,United-States,<=50K
51,Federal-gov,68898,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
26,Private,557236,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,Private,208122,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,60,United-States,>50K.
23,Private,184813,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,<=50K
31,Private,209276,HS-grad,9,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,United-States,<=50K
21,Private,250939,Some-college,10,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,35,United-States,<=50K.
19,Private,217418,Some-college,10,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,38,United-States,<=50K
30,Private,156015,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K.
25,Private,248990,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,Mexico,<=50K
30,Private,172403,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K
44,Private,721161,Some-college,10,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,103860,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
20,Private,122649,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
58,State-gov,198145,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
24,Private,190015,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K.
44,Private,124924,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico,<=50K
57,Self-emp-not-inc,222216,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,<=50K
31,Local-gov,190401,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,334633,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
44,Private,183542,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,0,0,32,United-States,<=50K
30,Self-emp-inc,204470,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,36,United-States,>50K
21,Private,252253,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
25,Private,192149,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
36,Private,191146,Some-college,10,Divorced,Sales,Unmarried,Black,Female,0,0,38,United-States,<=50K.
35,Private,115215,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,45,United-States,<=50K
40,Private,223277,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
21,Private,238917,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
27,State-gov,340269,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Local-gov,343068,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,65,United-States,<=50K.
35,Private,145704,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,3942,0,35,United-States,<=50K
22,Private,336101,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K.
65,State-gov,209280,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,6514,0,35,United-States,>50K
63,Private,187919,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,<=50K
56,Self-emp-not-inc,214323,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,245790,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
17,Private,216137,9th,5,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K.
26,Local-gov,192213,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Canada,<=50K
54,Private,146834,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
47,Private,329144,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,45,United-States,>50K
36,Private,168826,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Self-emp-inc,109705,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,32,United-States,<=50K
43,Private,209894,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,38,United-States,<=50K.
17,Private,369909,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
24,Self-emp-not-inc,107452,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
72,Private,132753,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,15,United-States,<=50K.
23,Private,57827,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Local-gov,185769,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
65,Private,115922,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,24,United-States,<=50K.
56,Private,116143,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,44,United-States,>50K
48,Private,93476,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,2001,40,United-States,<=50K
51,Self-emp-not-inc,205100,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States,>50K
32,Private,206365,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,264627,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,84,United-States,<=50K
45,Private,183786,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
20,Private,161922,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States,<=50K
55,Private,284095,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,37,United-States,<=50K
68,Private,124686,7th-8th,4,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,10,United-States,<=50K
56,Private,53366,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
27,State-gov,142621,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,4101,0,40,United-States,<=50K
30,Private,299223,Some-college,10,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
45,Private,348854,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,27,United-States,<=50K
31,Private,129775,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,<=50K
44,Private,202872,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
28,Private,264498,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Self-emp-not-inc,146735,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K.
50,Private,187830,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,62,United-States,>50K
43,Self-emp-not-inc,35034,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,21,United-States,<=50K
23,Private,250630,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
29,Self-emp-not-inc,70604,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3464,0,40,United-States,<=50K
25,Private,75759,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,3325,0,40,United-States,<=50K.
42,Private,200574,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,127295,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Other,Male,0,0,20,Iran,<=50K.
55,State-gov,120781,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,>50K
36,Private,49794,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K.
42,Private,188561,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K.
28,Private,166320,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
68,Local-gov,233954,Masters,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,>50K
66,Private,250226,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,16,United-States,<=50K.
54,Private,178946,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
28,Private,61487,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Male,0,0,40,United-States,<=50K
55,Private,254711,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,>50K.
26,State-gov,126327,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
51,Private,302146,11th,7,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
38,Private,204527,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
32,Federal-gov,72630,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,14084,0,55,United-States,>50K.
23,Private,257509,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
31,Self-emp-not-inc,203181,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K.
51,Private,30012,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,80,United-States,<=50K.
46,Private,261059,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K.
39,State-gov,142897,Assoc-voc,11,Never-married,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K
35,Private,216473,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K.
66,Private,216856,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
53,Private,175029,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K.
59,Self-emp-not-inc,185410,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K.
49,Self-emp-not-inc,130206,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,181466,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K.
28,Private,204734,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
37,Local-gov,327120,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
27,Private,192936,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,240810,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
32,Private,177940,Assoc-acdm,12,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,48,United-States,<=50K.
64,Private,218490,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,27828,0,55,United-States,>50K
42,Private,126098,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,<=50K
34,State-gov,156292,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
43,Private,309932,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,230478,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K.
46,Private,197731,Assoc-voc,11,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
35,Private,105994,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K.
36,Local-gov,109766,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,60,United-States,<=50K
36,Local-gov,241998,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1672,50,United-States,<=50K
29,Private,1268339,HS-grad,9,Married-spouse-absent,Tech-support,Own-child,Black,Male,0,0,40,United-States,<=50K
35,Private,130540,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,1564,40,United-States,>50K.
47,Self-emp-inc,193960,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,45,United-States,>50K.
65,Private,155632,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,25,United-States,<=50K.
54,Private,240542,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,48,United-States,<=50K
28,Self-emp-not-inc,38079,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K
52,Private,270142,Assoc-voc,11,Separated,Exec-managerial,Unmarried,Black,Female,0,0,60,United-States,<=50K
37,Private,248445,HS-grad,9,Divorced,Handlers-cleaners,Other-relative,White,Male,0,0,40,El-Salvador,<=50K
70,Private,304570,Bachelors,13,Widowed,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,32,Philippines,<=50K
35,Private,117567,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,160647,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Female,0,0,46,United-States,<=50K
37,Private,84306,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,281030,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,<=50K
42,Private,203554,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
56,Private,147989,Some-college,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,362309,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
38,Private,126755,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K.
19,Private,143360,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,34,United-States,<=50K
31,Private,176711,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K.
56,Private,178033,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Male,4416,0,60,United-States,<=50K
32,Self-emp-inc,99309,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
32,Local-gov,110100,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K.
23,Federal-gov,163870,Some-college,10,Never-married,Armed-Forces,Other-relative,White,Male,0,0,40,United-States,<=50K
23,Private,193586,Some-college,10,Separated,Farming-fishing,Other-relative,White,Female,0,0,40,United-States,<=50K
42,Private,138872,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States,<=50K.
42,Private,99373,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K.
34,Private,305619,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
